,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
1497,5841.528134,2011-02-12,0,79,17,4,0,3,379.2
1498,5479.854218,2011-01-28,38210,69,25,41,0,3,383.043363
1499,20455.24946,2011-01-05,0,67,28,72,0,2,482.4
1500,8319.123034999999,2011-02-01,49734,69,3,41,0,2,154.748539
1501,5181.620895,2011-02-03,97131,64,5,80,0,6,307.2
1502,4163.793360000001,2011-01-19,11689,117,7,46,0,1,561.6
1503,4853.100286999999,2011-02-03,17120,125,14,95,0,1,717.2859490000001
1504,7531.697271999999,2011-01-10,82157,188,5,33,0,1,1353.6
1505,3280.457296,2011-02-02,63297,82,1,33,0,1,251.756739
1506,32961.15225,2011-02-19,66014,102,34,11,0,2,459.966453
1507,2684.581561,2011-01-25,98121,67,22,49,0,1,383.655742
1508,10392.96347,2011-02-24,93495,129,8,0,0,9,618.2065299999999
1509,9036.657561,2011-01-07,89382,112,2,61,0,3,573.990258
1510,5352.18703,2011-02-02,97742,132,6,52,0,1,199.590599
1511,11880.96623,2011-01-23,0,114,29,96,0,2,820.8
1512,2557.0943230000003,2011-02-18,0,73,30,8,0,1,525.6
1513,7914.823109999999,2011-02-09,77153,99,3,27,1,5,355.641958
1514,9840.082616,2011-01-23,94590,81,26,31,0,2,388.8
1515,4351.550504,2011-02-09,74163,108,14,63,0,1,518.4
1516,22207.82615,2011-01-03,40450,287,8,20,3,7,1377.6
1517,4825.258632,2011-01-07,0,71,8,30,0,8,511.2
1518,6947.838781,2011-02-23,0,99,12,77,0,4,475.2
1519,3344.809462,2011-02-14,33243,85,13,19,0,1,24.555177
1520,2357.5031280000003,2011-02-23,0,64,25,80,0,1,199.791024
1521,35944.71048,2011-02-13,0,114,33,55,0,2,820.8
1522,10408.96865,2011-02-18,20228,101,3,43,1,2,523.815839
1523,4048.16129,2011-02-05,92801,100,24,23,0,1,407.045238
1524,6852.001945999999,2011-01-13,0,69,7,45,1,2,406.99944300000004
1525,2903.024168,2011-02-09,36845,74,14,33,0,1,355.2
1526,18039.11422,2011-01-31,0,63,28,82,0,2,503.204804
1527,3242.0439260000003,2011-02-10,72330,81,2,50,2,1,126.509441
1528,2467.620791,2011-01-02,19352,65,16,0,0,1,724.463534
1529,5674.383424000001,2011-01-03,0,62,13,6,5,2,297.6
1530,8634.355958,2011-02-01,25073,79,3,84,0,2,379.2
1531,2780.196856,2011-01-12,20261,72,4,55,0,1,345.6
1532,22056.00496,2011-02-27,66851,92,10,70,2,2,408.550442
1533,2514.59196,2011-02-14,43860,65,15,58,0,1,156.124914
1534,5886.221122,2011-02-04,0,180,21,68,0,1,1777.4712710000001
1535,7706.036295,2011-02-13,48019,64,15,94,0,2,137.665031
1536,2790.458197,2011-01-25,28786,71,30,69,1,1,345.619809
1537,2397.036098,2011-01-29,22283,65,16,93,0,1,572.072106
1538,8834.322784,2011-02-02,34133,111,0,72,0,7,226.9684
1539,14435.67365,2011-01-26,60880,119,25,89,0,2,109.906628
1540,6871.9666480000005,2011-02-25,0,196,5,59,2,1,940.8
1541,15362.35442,2011-01-10,48115,192,15,67,0,5,1382.4
1542,4834.797545,2011-02-17,32017,62,9,10,2,7,297.6
1543,10899.30177,2011-01-14,58518,136,17,9,0,3,323.63741400000004
1544,5284.041003,2011-01-15,61542,67,33,83,0,6,321.6
1545,2891.726781,2011-01-03,56761,73,31,80,1,1,85.146928
1546,4900.545112,2011-02-19,22976,66,19,33,0,4,345.951322
1547,20842.5963,2011-01-29,0,72,14,29,0,2,709.082334
1548,8415.644389000001,2011-02-13,0,62,8,98,0,2,446.4
1549,6630.836093999999,2011-01-18,0,66,20,53,0,2,315.95018500000003
1550,12036.620509999999,2011-02-10,44428,104,17,61,0,2,499.2
1551,3895.0347659999998,2011-02-17,52361,102,13,78,0,1,645.952371
1552,11701.06985,2011-01-05,32435,297,24,68,0,1,1767.348807
1553,3419.1086950000004,2011-02-13,40272,86,8,64,0,1,23.387192000000002
1554,7302.775081999999,2011-01-18,30492,61,32,68,0,2,171.38289
1555,19685.40911,2011-01-22,51524,244,6,30,0,3,1171.2
1556,2486.064902,2011-02-18,36635,63,20,28,0,1,302.4
1557,5224.328801,2011-01-24,83389,65,5,57,0,3,209.25613
1558,49221.43073,2011-01-23,63035,153,20,97,0,2,734.4
1559,3167.888725,2011-02-17,61638,82,3,55,2,1,544.3400790000001
1560,7805.312870000001,2011-01-27,21073,106,25,54,1,3,508.8
1561,13197.92893,2011-01-27,0,68,19,2,3,2,326.4
1562,6234.305918,2011-02-24,0,82,26,12,0,9,192.7604
1563,7539.600587999999,2011-02-12,0,74,23,64,0,2,532.8
1564,8157.933629000001,2011-01-11,86811,102,19,22,0,5,489.6
1565,13156.74895,2011-02-28,72517,82,33,27,0,2,371.458196
1566,5107.624201,2011-01-15,0,77,2,71,0,9,554.4
1567,5339.388388,2011-02-25,84424,66,18,71,0,9,231.53700099999998
1568,8649.175023,2011-01-13,43383,109,7,60,0,8,757.593913
1569,7519.133631000001,2011-02-20,96306,95,12,17,1,6,185.355353
1570,4293.009593,2011-01-31,0,61,18,15,0,8,292.8
1571,4529.062612,2011-02-18,65134,112,28,48,0,1,529.147483
1572,13160.3389,2011-01-18,94125,109,33,21,0,2,341.680131
1573,13235.54436,2011-02-24,39778,112,23,49,0,2,806.4
1574,3744.577726,2011-01-01,0,101,3,32,0,1,727.2
1575,28486.0728,2011-01-14,91871,102,5,3,0,2,346.845129
1576,2644.6845559999997,2011-01-01,54000,66,15,45,0,1,373.881547
1577,5073.282126,2011-01-30,57709,125,10,26,0,1,600.0
1578,4272.585137,2011-02-03,81132,107,19,52,0,1,419.10555899999997
1579,11003.01645,2011-01-29,22926,93,1,99,0,2,479.934846
1580,14181.64282,2011-01-20,0,72,15,91,2,2,345.6
1581,8875.965501,2011-02-05,69205,110,20,56,0,6,372.362565
1582,11077.68591,2011-02-26,78011,138,14,42,0,3,619.6986440000001
1583,2435.6890350000003,2011-01-07,32931,62,16,45,0,1,297.6
1584,8743.852187,2011-02-02,99517,109,2,93,0,3,239.90520800000002
1585,2409.760898,2011-02-28,59665,62,33,3,1,1,167.138119
1586,2499.498786,2011-02-01,28082,64,9,63,0,1,578.499499
1587,8528.288669,2011-01-04,91099,107,14,37,0,3,406.430632
1588,3591.996064,2011-02-05,28013,91,16,13,0,1,655.2
1589,8539.826923,2011-02-20,55478,71,7,1,0,2,339.39959300000004
1590,6990.917823999999,2011-01-27,22568,88,31,63,0,6,422.4
1591,3979.388247,2011-02-27,0,112,11,3,0,1,806.4
1592,23950.37443,2011-02-18,39335,201,0,11,0,2,964.8
1593,2321.052528,2011-01-18,0,66,0,10,0,1,508.703134
1594,5087.020469,2011-01-25,0,72,12,70,0,3,345.6
1595,4362.931238,2011-01-03,58842,110,6,74,0,1,528.0
1596,7457.468107,2011-01-05,0,69,15,73,0,2,678.2098269999999
1597,7027.759594,2011-01-28,0,102,11,90,0,5,489.6
1598,2831.683664,2011-01-27,70037,70,6,61,0,1,409.985435
1599,4217.857932,2011-01-06,0,62,19,75,0,3,446.4
1600,7596.291531,2011-01-22,59847,192,28,62,0,1,921.6
1601,8365.677648,2011-01-26,26630,118,19,27,0,8,581.077056
1602,2726.392968,2011-02-19,48039,68,4,37,0,1,11.451889
1603,3420.452207,2011-01-13,0,92,2,38,0,1,441.6
1604,4839.107156,2011-02-22,0,137,18,50,0,1,1227.458548
1605,4358.553534000001,2011-01-02,0,118,18,91,0,1,101.82680400000001
1606,7255.953792,2011-02-05,88891,89,17,56,0,3,50.528355
1607,23515.85325,2011-02-18,36537,85,19,4,0,2,165.309001
1608,8396.327608,2011-02-21,0,115,18,80,1,3,552.0
1609,5170.9763840000005,2011-01-29,53603,132,30,1,1,1,697.272246
1610,5585.30807,2011-01-29,0,80,14,17,0,9,6.281344
1611,8639.49502,2011-02-15,92374,107,16,9,1,3,220.018279
1612,5281.833471,2011-02-20,39658,66,32,53,0,7,316.8
1613,8385.252347,2011-02-16,0,116,0,35,0,7,556.8
1614,4633.101259,2011-01-23,0,70,0,86,0,3,336.0
1615,2480.392738,2011-01-03,0,65,1,60,0,1,328.31422200000003
1616,3618.6869380000003,2011-02-14,50755,91,21,25,0,1,436.8
1617,2480.0458989999997,2011-01-07,93383,62,31,64,0,1,244.21228599999998
1618,4893.291507,2011-02-14,0,73,11,56,0,5,680.047456
1619,10737.68425,2011-02-23,50607,137,15,0,0,9,657.6
1620,2616.613903,2011-02-25,72302,66,6,27,0,1,316.8
1621,15725.250530000001,2011-02-27,0,149,16,70,0,2,1072.8
1622,9553.415528,2011-01-18,0,146,20,14,0,4,1051.2
1623,7507.455371999999,2011-02-06,60920,64,10,61,0,2,231.20188599999997
1624,7324.928201999999,2011-02-14,0,105,4,98,0,6,504.0
1625,5333.038137,2011-02-10,55674,66,10,95,0,3,81.710575
1626,12767.23056,2011-01-29,0,189,28,90,0,5,2201.327879
1627,2829.8639120000003,2011-02-19,25317,71,15,97,0,1,50.422181
1628,3483.630439,2011-01-02,42983,86,28,18,0,1,412.8
1629,4636.54647,2011-01-01,26802,66,7,43,1,5,316.8
1630,17530.03658,2011-01-12,0,97,27,96,0,2,469.229028
1631,6978.719808,2011-02-10,53808,88,26,91,0,7,189.835063
1632,2912.2484440000003,2011-01-24,93403,73,18,32,0,1,295.224598
1633,4209.279338,2011-01-15,26435,111,32,50,1,1,1012.249308
1634,5009.8088880000005,2011-02-28,0,68,21,69,0,7,326.4
1635,5217.513287,2011-02-17,39854,66,6,4,0,7,261.930545
1636,11490.33618,2011-01-09,0,161,0,94,0,3,1052.933035
1637,2864.544017,2011-02-17,91368,71,13,95,0,1,395.32840699999997
1638,8403.910248,2011-02-25,0,115,11,63,0,8,552.0
1639,20395.96875,2011-02-27,92850,104,3,28,1,2,499.2
1640,36470.3024,2011-01-21,0,113,0,9,3,2,813.6
1641,16727.77186,2011-01-19,30915,72,1,6,2,2,345.6
1642,5801.128252,2011-02-14,48927,72,1,51,0,9,139.354893
1643,9472.973811,2011-01-01,0,86,30,32,0,2,412.8
1644,10484.91535,2011-02-01,61108,89,22,93,0,2,49.451116999999996
1645,4387.31087,2011-02-24,48015,110,24,57,0,1,528.0
1646,4522.883533,2011-02-01,0,61,8,78,0,9,292.8
1647,5418.152088,2011-02-10,57587,68,4,83,0,7,257.090387
1648,5246.057249,2011-02-21,70301,67,7,43,0,7,328.942798
1649,15785.296919999999,2011-02-12,81119,196,3,67,0,3,940.8
1650,22110.39804,2011-02-13,65724,70,13,66,0,2,14.518312
1651,9540.923395,2011-01-29,53351,119,4,7,0,6,571.2
1652,4756.1261700000005,2011-02-28,56146,119,0,91,0,1,401.785805
1653,2447.053134,2011-01-09,84658,62,21,93,0,1,44.780402
1654,5675.923323,2011-01-26,33257,72,15,14,1,4,345.6
1655,2491.257604,2011-02-12,25965,65,23,27,0,1,329.206567
1656,7308.433864,2011-01-30,31115,92,21,20,0,3,441.6
1657,32871.747789999994,2011-02-05,78487,117,5,17,0,2,448.25501900000006
1658,5228.9201299999995,2011-01-31,92472,65,0,3,0,3,240.22141499999998
1659,20700.8645,2011-02-22,0,64,9,17,0,2,460.8
1660,5800.171881,2011-01-24,25472,73,5,86,0,9,350.4
1661,4330.38602,2011-02-16,60475,107,9,18,0,1,513.6
1662,6292.735356,2011-02-02,26577,79,9,40,0,7,73.719521
1663,4917.889638000001,2011-01-22,0,71,27,81,0,5,511.2
1664,5165.810047999999,2011-02-26,43461,64,24,47,0,6,307.2
1665,6291.589959,2011-01-22,0,94,2,61,0,6,676.8
1666,4582.67415,2011-01-28,69085,113,10,14,0,1,472.27190700000006
1667,6062.441614,2011-02-18,0,84,1,94,0,5,604.8
1668,3417.204953,2011-02-11,42526,86,12,71,0,1,287.5426
1669,5830.561364,2011-01-13,0,77,11,36,0,6,783.431945
1670,3742.5790829999996,2011-01-05,0,110,35,78,1,1,1272.546918
1671,3849.596697,2011-01-26,0,106,10,32,0,1,763.2
1672,15265.814880000002,2011-01-26,58361,95,17,16,0,2,43.599861
1673,5317.807221,2011-01-08,74092,67,17,72,0,3,321.6
1674,2374.80917,2011-01-01,0,64,2,52,0,1,380.822087
1675,5639.941974,2011-01-10,73168,70,21,50,0,3,425.800112
1676,3362.4144420000002,2011-01-02,22853,87,16,89,0,1,316.35677999999996
1677,4512.204390999999,2011-02-25,0,125,6,44,0,1,900.0
1678,7264.803903,2011-02-28,12075,94,16,23,0,5,451.2
1679,8658.863813,2011-02-07,62464,109,23,45,0,4,400.181882
1680,5498.940679,2011-02-05,22520,73,17,64,0,3,350.4
1681,5599.382893,2011-01-15,35012,72,0,50,0,6,345.6
1682,15228.19865,2011-02-11,95140,126,6,52,0,2,45.049184999999994
1683,3644.833554,2011-01-15,82477,90,1,69,0,1,432.0
1684,3693.4408329999997,2011-01-15,85871,92,4,25,1,1,112.63353899999998
1685,8742.05776,2011-02-20,71592,72,15,18,0,2,141.725051
1686,5275.626956,2011-01-29,70446,65,31,99,0,9,155.57080200000001
1687,9283.737773,2011-01-16,24314,235,20,60,0,1,1128.0
1688,2551.226692,2011-01-19,79751,63,15,67,0,1,392.235698
1689,5811.918111999999,2011-01-09,83318,72,21,58,0,3,345.6
1690,4064.670639,2011-02-28,26161,109,8,70,0,1,594.4445860000001
1691,2841.443088,2011-01-07,30473,72,20,35,0,1,450.08010099999996
1692,6832.133871999999,2011-01-18,50472,87,6,67,0,3,281.163705
1693,5201.971427,2011-01-29,94186,64,20,50,0,3,135.340489
1694,5484.5881549999995,2011-02-21,47611,69,17,65,0,4,593.654484
1695,7672.681366,2011-02-04,0,103,17,56,0,4,518.720216
1696,8272.485353,2011-01-20,91245,69,16,50,0,2,19.251693
1697,3330.672761,2011-02-05,45944,83,20,4,0,1,182.948495
1698,5562.456386,2011-02-19,59649,69,33,71,1,8,167.73826699999998
1699,2452.738575,2011-01-28,52785,61,2,90,0,1,45.721455999999996
1700,7920.28288,2011-02-08,59648,66,20,72,0,2,316.8
1701,3861.4862689999995,2011-01-06,93272,95,3,54,0,1,281.110788
1702,5764.784159000001,2011-01-25,22134,72,13,81,0,3,445.879224
1703,5375.842787,2011-01-12,69050,67,17,38,0,3,334.89243700000003
1704,2882.350556,2011-02-17,87798,71,18,73,0,1,204.448708
1705,2213.187935,2011-02-26,0,63,0,66,0,1,305.552429
1706,9429.629367,2011-01-31,43811,117,24,10,0,4,571.136574
1707,6239.257541,2011-02-26,0,91,25,63,0,3,655.2
1708,7668.809595000001,2011-01-26,92456,95,8,3,0,4,456.0
1709,13770.976180000001,2011-02-01,59207,116,23,21,0,2,556.8
1710,2742.844251,2011-01-02,64519,69,6,29,1,1,331.2
1711,13466.920709999999,2011-02-23,11432,119,11,9,0,2,571.2
1712,8858.352031999999,2011-02-11,0,80,6,28,0,2,81.255741
1713,8485.330004000001,2011-02-14,32607,111,27,79,1,8,532.8
1714,7744.644444,2011-01-16,26444,196,4,14,0,1,940.8
1715,5894.907375,2011-02-20,39381,74,6,55,1,7,355.2
1716,5770.684097,2011-02-02,0,83,21,67,0,8,946.3452689999999
1717,5261.1175060000005,2011-01-13,90217,66,14,88,1,5,316.8
1718,2403.5394699999997,2011-01-30,24248,70,33,82,3,1,336.0
1719,9124.600015,2011-01-17,99368,113,34,6,0,3,82.427785
1720,26180.80528,2011-01-07,68189,82,10,17,1,2,343.121192
1721,15641.25856,2011-01-11,32370,130,31,84,0,2,487.736171
1722,2574.020376,2011-01-14,34990,65,23,73,0,1,42.689135
1723,5319.838729,2011-01-31,25714,67,17,57,0,5,321.6
1724,7496.006587999999,2011-01-19,61091,95,17,64,0,8,409.868003
1725,12174.58958,2011-01-12,88184,104,5,97,3,2,240.176533
1726,2605.570828,2011-01-05,60252,65,10,8,0,1,182.436205
1727,2707.2084600000003,2011-01-13,80985,67,0,52,0,1,124.93358700000002
1728,5528.212807,2011-01-19,36088,72,16,31,0,9,345.6
1729,8819.018934,2011-01-10,99845,110,23,25,1,8,528.0
1730,19014.47625,2011-01-19,29822,61,17,44,0,2,292.8
1731,8169.5139819999995,2011-02-14,40803,71,8,19,3,2,122.912377
1732,7708.883884999999,2011-01-05,71134,98,21,95,3,8,196.37368
1733,5528.212807,2011-01-19,36088,72,16,31,0,9,345.6
1734,12128.4467,2011-01-16,29431,103,29,35,0,2,237.896227
1735,9080.28284,2011-02-02,68073,114,16,63,0,8,547.2
1736,6796.844768999999,2011-01-19,17937,65,1,27,0,2,312.0
1737,2867.3121969999997,2011-01-03,23376,78,19,18,0,1,374.4
1738,2395.57,2011-01-27,21986,63,1,9,0,1,333.69622799999996
1739,7094.167717,2011-02-18,23032,89,30,22,0,7,427.2
1740,4128.091334000001,2011-02-19,32114,104,22,50,0,1,445.29049000000003
1741,4046.936065,2011-02-11,13330,117,33,74,0,1,561.6
1742,4869.282783,2011-01-19,44934,61,9,60,0,4,357.926979
1743,2902.1518969999997,2011-02-05,96137,73,17,34,2,1,67.490616
1744,4282.9479710000005,2011-02-26,40864,109,16,70,1,1,166.937747
1745,7750.120323,2011-02-23,22668,67,5,34,1,2,33.718553
1746,6627.174629,2011-02-07,90751,82,2,22,1,8,315.82638199999997
1747,7474.605769,2011-01-15,44186,64,9,96,2,2,295.04969
1748,5561.291397,2011-01-29,92678,70,0,67,0,3,34.689611
1749,6098.462114,2011-01-05,74257,76,16,91,0,3,214.586742
1750,2859.52893,2011-02-18,99981,71,2,22,0,1,204.872273
1751,5994.424627,2011-01-02,0,91,26,89,0,6,655.2
1752,5635.249486,2011-01-22,19591,74,8,79,0,4,95.925021
1753,5067.208338,2011-01-20,29095,127,2,80,0,1,664.280864
1754,2263.284608,2011-01-19,0,62,25,15,0,1,389.75079300000004
1755,14435.67365,2011-01-26,60880,119,25,89,0,2,109.906628
1756,4928.3970770000005,2011-01-18,61785,61,31,47,0,5,271.10697000000005
1757,12036.620509999999,2011-02-10,44428,104,17,61,0,2,499.2
1758,8564.768226,2011-02-17,95697,107,29,29,0,9,178.006524
1759,2361.883909,2011-02-24,18064,63,10,45,2,1,182.96418400000002
1760,5565.693282,2011-02-10,74720,70,15,99,0,3,200.812425
1761,5146.80976,2011-01-25,22594,67,22,41,0,3,321.6
1762,2938.080327,2011-02-09,40987,73,6,15,0,1,329.013275
1763,14432.74644,2011-02-19,24561,126,1,31,0,2,853.4735519999999
1764,13027.41984,2011-02-12,76456,83,27,34,1,2,42.693918
1765,2451.988783,2011-01-21,65828,62,22,3,0,1,297.6
1766,4661.984144,2011-02-04,0,68,0,48,1,5,489.6
1767,5600.010179,2011-02-15,63621,70,8,48,0,5,444.620265
1768,4016.132772,2011-01-05,10074,107,33,42,0,1,108.995934
1769,22195.80299,2011-02-05,78965,183,3,78,0,2,145.587985
1770,7343.353716,2011-01-05,0,68,16,57,0,2,479.02881799999994
1771,4804.514274,2011-01-22,23604,64,4,86,0,8,460.8
1772,2735.538859,2011-02-14,99205,68,7,21,0,1,323.246017
1773,6940.972823,2011-01-03,0,92,4,60,0,3,441.6
1774,2396.219292,2011-01-10,0,66,6,71,2,1,433.160284
1775,5380.898636,2011-02-24,55350,67,0,13,0,9,321.6
1776,8432.815731,2011-02-26,21052,111,12,55,0,5,453.57834299999996
1777,7556.507481999999,2011-01-19,0,69,5,64,0,2,496.8
1778,7787.431684,2011-01-20,24664,69,12,15,0,2,496.8
1779,4787.812897,2011-01-27,45225,124,15,83,0,1,209.176923
1780,9707.647552,2011-01-13,30430,86,6,77,0,2,425.662574
1781,2552.226197,2011-02-02,35149,64,26,33,0,1,120.477298
1782,5223.429265,2011-02-04,16513,71,23,37,0,6,340.8
1783,5010.4493299999995,2011-01-27,10892,66,16,9,0,3,316.8
1784,5597.12496,2011-01-27,37995,139,16,50,0,1,667.2
1785,4457.936252,2011-02-24,54704,113,6,75,0,1,468.17605599999996
1786,8200.78728,2011-02-13,25381,71,22,62,0,2,340.8
1787,2746.080105,2011-02-19,0,74,5,75,0,1,355.2
1788,10215.77915,2011-01-09,18150,67,17,34,0,2,220.304649
1789,2453.570794,2011-02-09,29735,69,3,92,0,1,331.2
1790,5872.958817,2011-02-04,77156,73,30,39,0,7,445.817914
1791,3118.927949,2011-02-05,88782,78,6,38,0,1,357.757645
1792,5568.656492,2011-02-21,51489,139,14,10,0,1,236.73932200000002
1793,9029.71466,2011-02-02,16972,125,17,89,0,5,600.0
1794,7591.827170999999,2011-01-15,99359,95,16,19,0,9,233.265397
1795,2255.312942,2011-01-26,58289,62,18,92,4,1,297.6
1796,32613.69038,2011-02-14,45173,268,20,57,0,2,1286.4
1797,9445.649460999999,2011-01-24,93246,78,31,24,0,2,41.628869
1798,6803.596768,2011-02-04,43758,171,16,29,0,1,1129.929433
1799,9766.217126000001,2011-02-12,75651,81,23,60,0,2,375.11129
1800,7294.846132,2011-02-02,0,67,13,91,0,2,321.6
1801,5682.515346,2011-01-13,36938,70,32,31,0,3,244.801119
1802,6332.941818,2011-02-27,50843,82,12,65,0,3,393.6
1803,4916.577034,2011-02-14,21907,62,6,47,0,3,2.96438
1804,4798.240889,2011-02-20,77846,119,8,45,0,1,342.471939
1805,10408.96865,2011-02-18,20228,101,3,43,1,2,523.815839
1806,9247.464417000001,2011-01-02,97030,76,14,24,0,2,416.63749900000005
1807,7322.92885,2011-02-07,80864,182,5,30,0,1,618.2102719999999
1808,8275.900104,2011-01-24,48197,106,10,61,0,6,508.8
1809,5635.403677,2011-01-20,70837,73,7,19,4,3,362.743231
1810,14970.285090000001,2011-01-11,85297,93,7,91,0,2,620.0115940000001
1811,9336.336922,2011-01-25,70177,115,12,34,0,8,225.51766600000002
1812,48356.96084,2011-02-20,52499,138,0,61,0,2,1171.537594
1813,5686.915259,2011-01-15,63143,71,31,85,0,3,340.8
1814,8622.835375,2011-02-18,97361,73,6,85,0,2,350.4
1815,5079.674786,2011-01-28,50052,130,6,50,0,1,624.0
1816,5623.314472,2011-01-05,11612,71,20,92,0,5,340.8
1817,5270.013569,2011-01-29,78115,65,1,12,0,4,255.45432200000002
1818,8621.172176,2011-01-08,81947,71,12,78,0,2,203.99349899999999
1819,7918.334928,2011-02-14,44698,211,0,88,4,1,1012.8
1820,21034.01815,2011-02-23,26876,66,12,53,0,2,219.209762
1821,15417.6822,2011-01-03,69841,192,0,66,0,7,878.812468
1822,8692.636838,2011-01-08,97768,72,22,14,0,2,151.84373100000002
1823,6503.143913,2011-02-04,0,187,6,12,0,1,1588.682955
1824,31642.10463,2011-01-22,89057,98,17,90,0,2,187.363583
1825,5914.951808,2011-01-28,50217,74,18,2,0,9,355.2
1826,4645.839058,2011-02-05,0,71,3,33,0,3,697.186307
1827,6826.797740999999,2011-02-27,0,68,13,26,0,2,489.6
1828,3982.180708,2011-01-03,38500,99,26,49,1,1,423.286512
1829,2887.779742,2011-02-15,62018,71,21,0,0,1,293.865315
1830,2252.416825,2011-01-29,0,65,13,84,0,1,468.0
1831,8458.531323000001,2011-01-01,57394,106,8,11,0,3,316.492058
1832,7478.313695000001,2011-01-26,23530,65,22,34,0,2,312.0
1833,3788.649817,2011-02-22,48887,95,26,25,0,1,456.0
1834,5220.685297,2011-01-06,68867,129,19,91,0,1,619.2
1835,7130.294828,2011-01-28,12062,63,3,42,0,2,302.4
1836,8513.592687,2011-02-11,59230,107,11,56,0,5,245.07609100000002
1837,5660.133806,2011-02-18,59586,72,6,70,0,3,91.198362
1838,4082.1705829999996,2011-01-08,57506,102,24,43,0,1,615.243841
1839,5318.89664,2011-01-12,25134,67,3,0,0,6,321.6
1840,4160.162571,2011-02-08,0,61,3,58,0,5,292.8
1841,2237.347771,2011-02-04,0,61,19,44,0,1,292.8
1842,3460.12299,2011-01-14,0,100,15,96,1,1,720.0
1843,16005.50507,2011-01-11,44901,70,15,56,2,2,460.806124
1844,6986.603722,2011-01-11,0,93,21,8,0,3,149.269407
1845,8826.961501,2011-01-21,28463,113,0,45,2,7,324.317667
1846,4726.869327,2011-01-10,13037,124,28,49,0,1,839.348464
1847,27443.47482,2011-02-05,82320,99,4,2,1,2,475.2
1848,7247.313475,2011-02-23,0,104,9,58,0,7,499.2
1849,5137.852105,2011-02-18,78460,64,3,93,0,4,203.568733
1850,2739.0572399999996,2011-01-13,0,92,26,11,4,1,657.290491
1851,5092.7938619999995,2011-01-11,46922,64,34,12,0,3,403.385123
1852,5799.8268020000005,2011-01-03,60689,74,29,67,0,7,5.746657
1853,5507.063242,2011-02-08,0,71,3,38,0,3,340.8
1854,10484.91535,2011-02-01,61108,89,22,93,0,2,49.451116999999996
1855,8501.279969,2011-02-08,98003,107,4,46,0,7,449.408637
1856,8426.057283,2011-02-26,0,74,30,37,0,2,460.084192
1857,6503.397049,2011-02-19,22081,84,1,9,0,6,451.670309
1858,46805.223060000004,2011-02-25,83006,235,8,61,1,2,1065.049894
1859,4834.710493,2011-01-31,38713,66,31,69,4,6,316.8
1860,2575.3237,2011-01-13,28700,68,2,65,3,1,326.4
1861,37111.65952,2011-02-08,61552,115,1,95,0,2,12.252847000000001
1862,4371.190436999999,2011-01-04,56718,113,7,95,1,1,542.4
1863,16796.336040000002,2011-01-10,66776,71,11,45,0,2,131.80834299999998
1864,7988.506358,2011-02-04,58268,67,12,82,0,2,228.64134199999998
1865,2269.841123,2011-02-08,0,68,22,43,0,1,542.016902
1866,4991.4719700000005,2011-01-30,12608,66,23,72,1,3,214.866605
1867,2921.930882,2011-01-15,63499,73,21,79,0,1,278.96409500000004
1868,7613.1930950000005,2011-02-17,36247,96,35,29,0,7,329.522858
1869,5827.409742,2011-02-22,30228,73,28,44,0,5,163.34564699999999
1870,2600.641181,2011-01-13,0,74,19,4,0,1,501.472124
1871,8491.465719,2011-01-28,0,116,3,97,0,3,1193.115879
1872,9778.733613,2011-01-03,99364,121,3,37,0,5,580.8
1873,22658.536519999998,2011-01-25,23665,67,19,50,0,2,404.817249
1874,10004.02761,2011-02-18,0,94,7,4,0,2,807.168846
1875,4872.774396,2011-02-09,69247,61,12,64,1,3,226.52214700000002
